ID;Shortlist;NAZEV;NAZEV CELY;MISTO;ADRESA;STAT;STATUS;ROK;WWW;FB;LOGO;POZNAMKA;PIVO;FOTO;GPS;Y;X;VISITED;KRAJ;OKRES;ORP;OBEC
458;Pivovar (Brewery);Baštecký;Baštecký pivovar;Starý Kolín;Za Poštou 95, Starý Kolín;Czechia;minipivovar (craftbrewery);2017;http://basteckypivovar.cz;https://www.facebook.com/basteckypivovar;https://goo.gl/5agk3s;;;https://flic.kr/s/aHsktkBPBe;N 50°0.62978', E 15°17.52642';50.0104964;15.2921069;YES;Středočeský kraj;Kolín;Kolín;Starý Kolín
459;Pivovar (Brewery);Prdek;Minipivovar Na Perlíčku - Prdek;Paseky nad Jizerou;Paseky nad Jizerou 222, Paseky nad Jizerou;Czechia;minipivovar (craftbrewery);2017;http://www.prdek.cz;https://www.facebook.com/ChataPrdek;https://goo.gl/Fhd5os;https://goo.gl/Du1rRG;Prdecký Perlík;https://flic.kr/s/aHskybCcZq;N 50°43.51265', E 15°22.65727';50.7252108;15.3776211;NO;Liberecký kraj;Semily;Jilemnice;Paseky nad Jizerou
460;Pivovar (Brewery);Tor;Pivovar Tor;Šatov;Šatov 387, Šatov;Czechia;minipivovar (craftbrewery);2018;https://www.pivovartor.cz;https://www.facebook.com/torpivovar;https://goo.gl/XYqFkh;;;;N 48°47.70485', E 16°0.49323';48.7950808;16.0082206;NO;Jihomoravský kraj;Znojmo;Znojmo;Šatov
461;Pivovar (Brewery);Říčanský;Říčanský pivovar;Říčany;Olivova 246/23, Říčany;Czechia;restaurační pivovar (brewpub);2018;http://www.ricanskypivovar.cz;https://www.facebook.com/ricanskypivovar;https://goo.gl/ZJVrKs;;Mikeš, Kaprál, Dorota;https://flic.kr/s/aHsmb6gryC;N 49°59.50683', E 14°39.63003';49.9917806;14.6605006;YES;Středočeský kraj;Praha-východ;Říčany;Říčany
462;Pivovar (Brewery);Topolský;Topolský pivovar;Topolná;Topolná 224, Topolná;Czechia;restaurační pivovar (brewpub);2018;http://www.topolskypivovar.cz;https://www.facebook.com/Topolskepivo;https://goo.gl/iHWvXN;;;https://flic.kr/s/aHsmmWH9Jn;N 49°7.38298', E 17°32.38823';49.1230497;17.5398039;YES;Zlínský kraj;Uherské Hradiště;Uherské Hradiště;Topolná
463;Pivovar (Brewery);Keras;Pivovar Keras Bechyně;Bechyně;Písecká 376, Bechyně;Czechia;restaurační pivovar (brewpub);2018;https://pivovar-keras-bechyne.webnode.cz;https://www.facebook.com/Pivovar-Bechyně-Keras-572389763127954;https://goo.gl/8zaUT6;;;;N 49°17.98562', E 14°27.81787';49.2997603;14.4636311;NO;Jihočeský kraj;Tábor;Tábor;Bechyně
464;Pivovar (Brewery);Nomád;Pivovar Nomád;Děčín;U Plovárny 1264/10c, Děčín I - Děčín;Czechia;minipivovar s výčepem (craftbrewery with a bar);2018;http://www.pivo-pivo.cz/nomad;https://www.facebook.com/PivovarNomad;https://goo.gl/26fmV4;;;https://flic.kr/s/aHsm75xQNh;N 50°46.68917', E 14°12.71275';50.7781528;14.2118792;YES;Ústecký kraj;Děčín;Děčín;Děčín
465;Pivovar (Brewery);Aero;Pivovar Aero;Ostrava - Hrabůvka;Edisonova 795/88, Ostrava-Jih - Hrabůvka;Czechia;restaurační pivovar (brewpub);2018;http://www.elmontex.cz;https://www.facebook.com/RestauraceAero;https://goo.gl/pD9uy2;;Akrobat, Čmelák, Kapitán, Letuška, Navigátor, Pilot;https://flic.kr/s/aHsmcFej3s;N 49°47.64952', E 18°15.18228';49.7941586;18.2530381;YES;Moravskoslezský kraj;Ostrava-město;Ostrava;Ostrava
466;Pivovar (Brewery);Kousek Piva;Pivovar Kousek Piva;Liberec - Jeřáb;Hanychovská 328/10, Liberec III - Jeřáb;Czechia;restaurační pivovar (brewpub);2018;http://www.kousekpiva.cz;https://www.facebook.com/kousekpiva;https://goo.gl/978tQW;;Kousek Piva;;N 50°45.51820', E 15°2.63418';50.7586367;15.0439031;YES;Liberecký kraj;Liberec;Liberec;Liberec
467;Pivovar (Brewery);Čtyři lípy;Pivovar Čtyři lípy;Libáň;Boženy Němcové, Libáň;Czechia;minipivovar (craftbrewery);2018;https://www.pivovar-liban.cz;https://www.facebook.com/ctyrilipy;https://goo.gl/i8LWMg;;Dukát, Zlaťák;https://flic.kr/s/aHsmiJgiZ4;N 50°22.56450', E 15°13.22792';50.376075;15.2204653;YES;Královéhradecký kraj;Jičín;Jičín;Libáň
468;Pivovar (Brewery);Řeporyjský;Pivovar Řeporyje;Praha - Řeporyje;K tržišti 14/4, Praha-Řeporyje - Řeporyje;Czechia;restaurační pivovar (brewpub);2018;http://www.pivovarreporyje.cz;https://www.facebook.com/pivovarreporyje;https://goo.gl/i1bzzv;;Prefunda, Řeporyjský, Vilda;;N 50°1.99715', E 14°18.75187';50.0332858;14.3125311;NO;Hlavní město Praha;Hlavní město Praha;Hlavní město Praha;Praha
469;Pivovar (Brewery);Cobolis;Pivovar Ládví Cobolis;Praha - Kobylisy;Burešova 1661/2, Praha 8 - Kobylisy;Czechia;restaurační pivovar (brewpub);2018;http://www.cobolis.cz;https://www.facebook.com/pivovarcobolis;https://goo.gl/8BjVVD;;Cobolis;https://flic.kr/s/aHskLXxw2m;N 50°7.62732', E 14°28.22237';50.1271219;14.4703728;NO;Hlavní město Praha;Hlavní město Praha;Hlavní město Praha;Praha
470;Pivovar (Brewery);Křikloun;Domácí minipivovar Křikloun;Hodonín;Bratislavská 1/6, Hodonín;Czechia;minipivovar (craftbrewery);2018;http://www.krikloun.cz;https://www.facebook.com/krikloun;https://goo.gl/jWCjvh;Druhý pivovar pivovaru Křikloun na místě bývalého pivovaru Hodonínský vojáček.;Křikloun;https://flic.kr/s/aHsm7ZV951;N 48°50.59638', E 17°7.50802';48.8432731;17.1251336;NO;Jihomoravský kraj;Hodonín;Hodonín;Hodonín
471;Pivovar (Brewery);Ladronka;Pivovar Ladronka;Praha - Břevnov;Tomanova 1028/1, Praha 6 - Břevnov;Czechia;restaurační pivovar (brewpub);2018;http://www.ladronka.com;https://www.facebook.com/officialusedlostladronka;https://goo.gl/ajPjY8;Kontejnerový pivovar od Smart Brewery;Heyl;;N 50°4.72267', E 14°21.40278';50.0787111;14.3567131;NO;Hlavní město Praha;Hlavní město Praha;Hlavní město Praha;Praha
472;Pivovar (Brewery);Roudenský;1. Roudenský pivovar;Plzeň;Na Roudné 387/17, Plzeň 1 - Severní Předměstí;Czechia;restaurační pivovar (brewpub);2018;http://saloonroudna.cz;https://www.facebook.com/saloonroudna;https://goo.gl/P1fGQC;;Maršoun, Roudenská;;N 49°45.19250', E 13°22.78710';49.7532083;13.379785;NO;Plzeňský kraj;Plzeň-město;Plzeň;Plzeň
473;Pivovar (Brewery);Spojovna;Pivovar Spojovna;Praha - Kunratice;U Kunratického Lesa 1801, Praha-Kunratice - Kunratice;Czechia;restaurační pivovar (brewpub);2018;http://pivovarspojovna.cz;https://www.facebook.com/pivovarspojovna;https://goo.gl/EdWwfz;;Kunratický Študák, Chodovský Kravaťák, Šeberovský Fešák;https://flic.kr/s/aHsmmnvaU9;N 50°1.19967', E 14°29.95922';50.0199944;14.4993203;YES;Hlavní město Praha;Hlavní město Praha;Hlavní město Praha;Praha
474;Pivovar (Brewery);Feldsberg;Pivovar Feldsberg;Valtice;Zámecká 1222, Valtice;Czechia;restaurační pivovar (brewpub);2018;;https://www.facebook.com/pivovarfeldsberg;https://goo.gl/oGxy8W;;Valtická, Zámecká;;N 48°44.51437', E 16°45.51107';48.7419061;16.7585178;NO;Jihomoravský kraj;Břeclav;Břeclav;Valtice
475;Pivovar (Brewery);Kronl;Rodinný pivovar Kronl;Mariánské Lázně;Kollárova 94/26, Mariánské Lázně - Úšovice;Czechia;restaurační pivovar (brewpub);2018;https://kronl.cz;https://www.facebook.com/kronl;https://goo.gl/ZuPwb5;;Kronl;;N 49°57.48127', E 12°42.12572';49.95802;XII.21;NO;Karlovarský kraj;Cheb;Mariánské Lázně;Mariánské Lázně
476;Pivovar (Brewery);Kujebák;Měšťanský pivovar Kujebák;Vysoké Mýto;Husova 216, Vysoké Mýto;Czechia;restaurační pivovar (brewpub);2018;https://www.pivovarkujebak.cz;https://www.facebook.com/Měšťanský-pivovar-Kujebák-427720934350949;https://goo.gl/ExeA6H;;Kujebák, Malvaz, Vysokomýtské;https://flic.kr/s/aHsmhesQQu;N 49°57.14283', E 16°9.37842';49.9523806;16.1563069;YES;Pardubický kraj;Ústí nad Orlicí;Vysoké Mýto;Vysoké Mýto
477;Pivovar (Brewery);Koňovárek;Minipivovárek Koňovárek;Vojkovice;Vojkovice 49, Vojkovice;Czechia;minipivovar (craftbrewery);2018;http://www.konickuv-dvur.cz;https://www.facebook.com/konickuvdvur;https://goo.gl/7hm2Kh;V areálu Koníčkova dvora. Vaření speciálů Koníčka a piv pro veřejnost na původní varně pivovaru.;;;N 49°40.79888', E 18°27.86365';49.6799814;18.4643942;NO;Moravskoslezský kraj;Frýdek-Místek;Frýdek-Místek;Vojkovice
478;Pivovar (Brewery);Plzeňský bandita;Pivovar Plzeňský bandita;Plzeň - Koterov;Nová 530/5, Plzeň 2-Slovany - Koterov;Czechia;minipivovar (craftbrewery);2018;;https://www.facebook.com/pivovarbandita;https://goo.gl/3QBVwm;;;;N 49°42.88345', E 13°24.91705';49.7147242;13.4152842;NO;Plzeňský kraj;Plzeň-město;Plzeň;Plzeň
479;Pivovar (Brewery);Srbecký lok;Minipivovar Srbecký lok;Srbsko;Na Břiči, Srbsko;Czechia;minipivovar (craftbrewery);2018;https://www.campsrbsko.cz;https://www.facebook.com/Srbeck%C3%BD-LOK-724742021215786;https://goo.gl/2kHNWr;;Petrův ležák;;N 49°56.35830', E 14°7.97073';49.939305;14.1328456;NO;Středočeský kraj;Beroun;Beroun;Srbsko
480;Pivovar (Brewery);Nová Bystřice;Pivovar Nová Bystřice;Nová Bystřice;Vídeňská 136, Nová Bystřice;Czechia;minipivovar s výčepem (craftbrewery with a bar);2018;http://www.pivovarnovabystrice.cz;https://www.facebook.com/pivovarnovabystrice;https://goo.gl/d8YW4w;;Bystřický, Hošek, Vainar, Vaska;;N 49°1.12033', E 15°6.34867';49.0186722;15.1058111;NO;Jihočeský kraj;Jindřichův Hradec;Jindřichův Hradec;Nová Bystřice
481;Pivovar (Brewery);Nové Hrady;Minipivovar Nové Hrady;Nové Hrady;Nové Hrady 143,  Nové Hrady;Czechia;minipivovar s výčepem (craftbrewery with a bar);2018;http://www.zevluvmlyn.cz;https://www.facebook.com/zevluvmlyn;https://goo.gl/1YEfcZ;;;;N 48°46.95882', E 14°47.35550';48.7826469;14.7892583;NO;Jihočeský kraj;České Budějovice;Trhové Sviny;Nové Hrady
482;Pivovar (Brewery);Vojanův dvůr;Minipivovar Vojanův dvůr;Praha - Malá Strana;U lužického semináře 119/21, Praha 1 - Malá Strana;Czechia;restaurační pivovar (brewpub);2018;http://www.vojanuvdvur.cz;https://www.facebook.com/vojanuvdvurprague;https://goo.gl/5og8MU;;;;N 50°5.38417', E 14°24.57035';50.0897361;14.4095058;NO;Hlavní město Praha;Hlavní město Praha;Hlavní město Praha;Praha
483;Pivovar (Brewery);Safari;Safari pivovar;Dvůr Králové nad Labem;Štefánikova 1029, Dvůr Králové nad Labem;Czechia;minipivovar (craftbrewery);2018;http://gastro-zoo.cz;;https://goo.gl/8kEZpV;;;;N 50°26.08543', E 15°47.91962';50.4347572;15.7986603;NO;Královéhradecký kraj;Trutnov;Dvůr Králové nad Labem;Dvůr Králové nad Labem
484;Hospoda (Pub);20 píp;20 píp;Praha;Slezská 1357/1, Praha 2 - Vinohrady;Czechia;multipípa (multitap);;http://www.craftbeerpub.cz;https://www.facebook.com/20pip;https://goo.gl/hcsUyQ;;various;;N 50°4.55808', E 14°26.27495';50.0759681;14.4379158;NO;Hlavní město Praha;Hlavní město Praha;Hlavní město Praha;Praha
485;Hospoda (Pub);ALE! Bar;ALE! Bar;Praha - Smíchov;Elišky Peškové 79/9, Praha 5 - Smíchov;Czechia;multipípa (multitap);;;https://www.facebook.com/alebar.smichov;https://goo.gl/DiUpKZ;;various;;N 50°4.65290', E 14°24.31017';50.0775483;14.4051694;NO;Hlavní město Praha;Hlavní město Praha;Hlavní město Praha;Praha
486;Hospoda (Pub);Amfik;Amfik;Mikulov;Vinohrady 1494/3, Mikulov;Czechia;multipípa (multitap);;;https://www.facebook.com/petrzephyr;https://goo.gl/ysYYsc;Bývalá pivovarská Mamuta (U Chlupatého slona), rotující pípy;Mamut, various;;N 48°48.79678', E 16°38.42467';48.8132797;16.6404111;NO;Jihomoravský kraj;Břeclav;Mikulov;Mikulov
487;Hospoda (Pub);Aux Café;Aux Café;Tábor;Žižkova 249, Tábor;Czechia;multipípa (multitap);;http://www.auxcafe.com;https://www.facebook.com/auxcafe;https://goo.gl/oB6MSL;;various;;N 49°24.84952', E 14°39.68942';49.4141586;14.6614903;NO;Jihočeský kraj;Tábor;Tábor;Tábor
488;Hospoda (Pub);Azyl;Azyl;Liberec;Široká 302/31, Liberec III - Jeřáb;Czechia;multipípa (multitap);;http://www.azyl-pivnibar.cz;https://www.facebook.com/Azyl-Pivni-Bar-579654755528867;https://goo.gl/Cnjbf3;;various;;N 50°46.167', E 15°3.024';50.7694542;15.05041;NO;Liberecký kraj;Liberec;Liberec;Liberec
489;Hospoda (Pub);Babylon café;Babylon café;Ostrava;Střelniční 10/1, Ostrava - Moravská Ostrava a Přívoz;Czechia;multipípa (multitap);;http://babyloncafe.cz;https://www.facebook.com/babylonCafeOstrava;https://goo.gl/xuqRkw;;Skřečoňský žabák, various;;N 49°50.12620', E 18°17.63970';49.8354367;18.293995;YES;Moravskoslezský kraj;Ostrava-město;Ostrava;Ostrava
490;Hospoda (Pub);Bad Flash Bar 1;Bad Flash Bar 1;Praha;Krymská 126/2, Praha 10 - Vršovice;Czechia;pivovarská hospoda (pub from craftbrewery);;http://www.badflash.cz;https://www.facebook.com/BadFlashBar;https://goo.gl/UXjV5s;"Domovský podnik létajícího pivovaru Bad Flash; multipípa";Bad Flash, various;;N 50°4.29412', E 14°26.82967';50.0715686;14.4471611;NO;Hlavní město Praha;Hlavní město Praha;Hlavní město Praha;Praha
491;Hospoda (Pub);Bad Flash Bar 2;Bad Flash Bar 2;Praha - Karlín;Březinova 451/21, Praha 8 - Karlín;Czechia;pivovarská hospoda (pub from craftbrewery);;http://www.badflash.cz;https://www.facebook.com/BadFlashBarKarlin;https://goo.gl/UXjV5s;"Domovský podnik létajícího pivovaru Bad Flash; multipípa";Bad Flash, various;;N 50°5.63065', E 14°27.37018';50.0938442;14.4561697;NO;Hlavní město Praha;Hlavní město Praha;Hlavní město Praha;Praha
492;Hospoda (Pub);Bar, který neexistuje;Bar, který neexistuje;Brno;Kozí 24/6, Brno-střed - Brno-město;Czechia;multipípa (multitap);;http://www.barkteryneexistuje.cz;https://www.facebook.com/BarKteryNeexistuje;https://goo.gl/RtAV8o;;various;;N 49°11.75605', E 16°36.58202';49.1959342;16.6097003;YES;Jihomoravský kraj;Brno-město;Brno;Brno
495;Hospoda (Pub);Barunka;Barunka special bar;Ostrava - Poruba;nábřeží Svazu protifašistických bojovníků 646/78, Ostrava - Poruba;Czechia;multipípa (multitap);;http://www.restaurace-barunka.cz;https://www.facebook.com/Barunka-Speciál-Bar-386317198245968;https://goo.gl/nYxmfN;multipípa;various;;N 49°49.55042', E 18°9.71763';49.8258403;18.1619606;YES;Moravskoslezský kraj;Ostrava-město;Ostrava;Ostrava
496;Hospoda (Pub);Bat Bar;Bat Bar;Brno;Juliánovské náměstí 3878/2, Brno - Židenice;Czechia;pivovarská hospoda (pub from craftbrewery);;http://batbar.cz;https://www.facebook.com/batbarbrno;https://goo.gl/7u4mon;"Domovský podnik létajícího pivovaru Bat Beer; multipípa";Bat Beer, various;;N 49°11.49720', E 16°39.27793';49.1916200;16.6546322;YES;Jihomoravský kraj;Brno-město;Brno;Brno
497;Hospoda (Pub);Batalion u Draků;Batalion u Draků;Hradec Králové;V Kopečku 163/19, Hradec Králové;Czechia;multipípa (multitap);;http://www.batalionudraku.cz;https://www.facebook.com/BatalionUDraku;https://goo.gl/LxkhUh;multipípa;various;;N 50°12.587', E 15°49.889';50.2097803;15.8314811;YES;Královéhradecký kraj;Hradec Králové;Hradec Králové;Hradec Králové
498;Hospoda (Pub);BeerGeek;BeerGeek;Praha;Vinohradská 988/62, Praha 3 - Vinohrady;Czechia;pivovarská hospoda (pub from craftbrewery);;http://beergeek.cz;https://www.facebook.com/beergeek.bar;https://goo.gl/dDqFkP;"Domovský podnik létajícího pivovaru Sibeeria (bývalý BeerLab); multipípa";Sibeeria, various;;N 50°4.62508', E 14°27.00083';50.0770847;14.4500139;NO;Hlavní město Praha;Hlavní město Praha;Hlavní město Praha;Praha
500;Hospoda (Pub);Blackdog;Blackdog;Beroun;Česká 140, Beroun - Centrum;Czechia;multipípa (multitap);;http://www.blackdogs.cz/cs/beroun;https://www.facebook.com/BlackdogCantina;https://goo.gl/YSTeB7;;various;;N 49°57.918', E 14°4.387';49.9653108;14.0731269;NO;Středočeský kraj;Beroun;Beroun;Beroun
501;Hospoda (Pub);Blanická 28;Blanická 28;Praha - Vinohrady;Blanická 1008/28, Praha 2 - Vinohrady;Czechia;multipípa (multitap);;https://www.abc.cz/firma/pivni-bar-blanicka-praha;https://www.facebook.com/Pivní-BAR-Blanická-1428308534107321;https://goo.gl/3yUNk9;multipípa;various;;N 50°4.65805', E 14°26.37673';50.0776342;14.4396122;NO;Hlavní město Praha;Hlavní město Praha;Hlavní město Praha;Praha
504;Hospoda (Pub);Bowling bar;Bowling bar;Dobruška;Novoměstská 227, Dobruška;Czechia;pivovarská hospoda (pub from craftbrewery);;http://www.pivovar-dobruska.cz/cz/?bowling;;https://goo.gl/B2RXjT;;Dobruška;;N 50°17.67723', E 16°9.63615';50.2946206;16.1606025;YES;Královéhradecký kraj;Rychnov nad Kněžnou;Dobruška;Dobruška
505;Hospoda (Pub);Bruxx;Bruxx;Praha - Vinohrady;náměstí Míru 820/9, Praha 2 - Vinohrady;Czechia;multipípa (multitap);;http://www.bruxx.cz;https://www.facebook.com/restauracebruxx;https://goo.gl/nzqQLr;;various belgická;;N 50°4.52682', E 14°26.28170';50.0754469;14.4380283;NO;Hlavní město Praha;Hlavní město Praha;Hlavní město Praha;Praha
512;Hospoda (Pub);Craft House;Craft House;Praha - Nové Město;Navrátilova 1421/11, Praha 1 - Nové Město;Czechia;multipípa (multitap);;https://www.crafthouse.cz;https://www.facebook.com/crafthouseprg;https://goo.gl/oVGbmt;multipípa, velký podíl zahraničních piv;various;;N 50°4.72613', E 14°25.40538';50.0787689;14.4234231;NO;Hlavní město Praha;Hlavní město Praha;Hlavní město Praha;Praha
513;Hospoda (Pub);Craftbeer bottle shop & bar;Craftbeer bottle shop & bar;Brno;Zelný trh 250/14, Brno-střed - Brno-město;Czechia;multipípa (multitap);;http://www.craftbeerimport.cz;https://www.facebook.com/Craftbeer-bottle-shop-bar-1871132519814729;https://goo.gl/9ZMbWq;multipípa;various;;N 49°11.55775', E 16°36.49932';49.1926292;16.6083219;NO;Jihomoravský kraj;Brno-město;Brno;Brno
514;Hospoda (Pub);Česká bašta;Česká bašta;Karlovy Vary;Závodu míru 431/54, Karlovy Vary - Stará Role;Czechia;multipípa (multitap);;;;https://goo.gl/xHcDjU;;various;;N 50°14.56818', E 12°50.23580';50.2428031;12.8372633;NO;Karlovarský kraj;Karlovy Vary;Karlovy Vary;Karlovy Vary
515;Hospoda (Pub);Dačický;Dačický;Kutná Hora;Komenského náměstí 42/25, Kutná Hora - Vnitřní Město;Czechia;multipípa (multitap);;http://www.dacicky.com;https://www.facebook.com/dacicky;https://goo.gl/Bpmmzg;"6 druhů typově odlišných piv; bez rotující pípy";Dačický (Velké Březno), Kutná hora, Kasteel Rouge;;N 49°56.900', E 15°15.888';49.94833;15.264805;NO;Středočeský kraj;Kutná Hora;Kutná Hora;Kutná Hora
518;Hospoda (Pub);Dno pytle;Dno pytle;Praha - Nové Město;Vinohradská 1485/63, Praha 2 - Vinohrady;Czechia;multipípa (multitap);;http://www.dnopytle.cz;https://www.facebook.com/dnopytle;https://goo.gl/yaxdo5;multipípa, pivotéka;various;;N 50°4.62657', E 14°26.57167';50.0771094;14.4428611;NO;Hlavní město Praha;Hlavní město Praha;Hlavní město Praha;Praha
519;Hospoda (Pub);Dobré pivo;Dobré pivo;Uherské Hradiště;Mariánské náměstí 46, Uherské Hradiště;Czechia;pivovarská hospoda (pub from craftbrewery);;http://dobre-pivo.cz;https://www.facebook.com/pivnicedobrepivo;https://goo.gl/kLdtoX;"pivo z létajícího pivovaru; multipípa, pivotéka";Baran, various;https://flic.kr/s/aHsmo3CYQs;N 49°4.17358', E 17°27.52825';49.0695597;17.4588042;YES;Zlínský kraj;Uherské Hradiště;Uherské Hradiště;Uherské Hradiště
521;Hospoda (Pub);Don bistro;Don bistro;Frýdek-Místek;Československé armády 2179, Frýdek-Místek - Místek;Czechia;multipípa (multitap);;;https://www.facebook.com/donbistro666;https://goo.gl/pCqBDH;;various;;N 49°40.57197', E 18°20.03322';49.6761994;18.3338869;NO;Moravskoslezský kraj;Frýdek-Místek;Frýdek-Místek;Frýdek-Místek
522;Hospoda (Pub);Doors;Doors;Hradec Králové;třída Edvarda Beneše 1431/5, Hradec Králové - Nový Hradec Králové;Czechia;multipípa (multitap);;;https://www.facebook.com/pivnicedoors;https://goo.gl/fTHxzc;multipípa;various;;N 50°11.68700', E 15°50.44142';50.1947833;15.8406903;NO;Královéhradecký kraj;Hradec Králové;Hradec Králové;Hradec Králové
523;Hospoda (Pub);Dřevěný sud;Dřevěný sud;Brno;Hlinky 159/90, Brno-střed - Staré Brno;Czechia;pivovarská hospoda (pub from craftbrewery);;http://pivecka.eu;https://www.facebook.com/drevenysudbrno;https://goo.gl/QrVfmi;"Domovský podnik létajícího pivovaru Pivečka; multipípa";Pivečka, various;;N 49°11.40430', E 16°34.98018';49.1900717;16.5830031;NO;Jihomoravský kraj;Brno-město;Brno;Brno
524;Hospoda (Pub);Dvůr;Dvůr;Břeclav;Sady 28. října 431/17a, Břeclav;Czechia;multipípa (multitap);;http://www.dvurbreclav.cz;https://www.facebook.com/dvurbreclav1;https://goo.gl/5pzamk;;various;;N 48°45.30937', E 16°53.38945';48.7551561;16.8898242;NO;Jihomoravský kraj;Břeclav;Břeclav;Břeclav
525;Hospoda (Pub);Excelsior;Excelsior;Praha;Bělehradská 1350/19, Praha 2 - Vinohrady;Czechia;pivovarská hospoda (pub from craftbrewery);;http://www.excelsiorpub.cz;https://www.facebook.com/ExcelsiorPub;https://goo.gl/L1C5oF;Domovský podnik létajícího pivovaru Dachovar;Dachovar;;N 50°4.08645', E 14°26.17470';50.0681075;14.4362450;NO;Hlavní město Praha;Hlavní město Praha;Hlavní město Praha;Praha
526;Hospoda (Pub);F.A. Bar - Oranžová;F.A. Bar - Oranžová;Brno - Líšeň;Šimáčkova 236/3, Brno - Líšeň;Czechia;multipípa (multitap);;http://www.fabar.cz;https://www.facebook.com/Oranzova;https://goo.gl/Kb5E79;multipípa;various;;N 49°12.447', E 16°41.685';49.2074589;16.69476;NO;Jihomoravský kraj;Brno-město;Brno;Brno
